book_id,author_id,category_id,cover,created_at,description,is_free,is_member_only,is_published,isbn,price,publish_date,publisher,rating,read_count,tags,title,updated_at,word_count
400,361,12,,2026/1/10 15:37,这是一本值得一读的医疗类图书，内容丰富，观点独到。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9780183927193,0,2014-04-23 16:00:00+00:00,中华书局,67.26,305,"医疗,医学,阅微草堂,笔记",阅微草堂笔记--中华经典名著全本全注全译丛书,2026/1/10 15:37,7350
401,362,12,,2026/1/10 15:37,这是一本值得一读的医疗类图书，内容丰富，观点独到。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9787328403031,0,1999/9/1,中国中医药出版社,77.51,991,"医疗,医学,食品毒理",食品毒理学,2026/1/10 15:37,6712
402,363,12,,2026/1/10 15:37,"《食帖12:厨房,治愈人生的避难所》涵盖了医疗领域的核心内容，适合相关读者阅读。内容详实，理论与实践相结合，具有很高的参考价值。",1,0,1,9780310087335,0,2016/9/1,北京大学医学出版社,97.85,736,"医疗,医学,食帖,厨房","食帖12:厨房,治愈人生的避难所（注:此版本电子书为固定版式，还原原书排版）",2026/1/10 15:37,341
403,364,12,,2026/1/10 15:37,《食物是最好的药:细说国家卫生部推荐的87种药食两用食物》为读者提供了关于医疗的深入见解和实用指导。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9787864077340,0,2010/3/1,金城出版社,64.72,397,"医疗,医学,食物是最,好的药",食物是最好的药:细说国家卫生部推荐的87种药食两用食物 (食物是最好的药细说国家卫生部推荐的87种药食两用食物),2026/1/10 15:37,2625
404,365,12,,2026/1/10 15:37,本书是严锴的经典作品，深入探讨了医疗领域的相关问题。内容详实，理论与实践相结合，具有很高的参考价值。,1,0,1,9780482711536,0,2007/12/1,北京燕山出版社,84.57,886,"医疗,医学,高血脂食,疗谱",高血脂食疗谱 (美食与保健),2026/1/10 15:37,1785
405,366,13,,2026/1/10 15:37,《23：元史》涵盖了历史领域的核心内容，适合相关读者阅读。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9787183290315,0,2011-02-05T16:00:00+00:00,中华书局,98.89,32,"历史,中国历史,元史",【二十四史】23：元史,2026/1/10 15:37,7395
406,367,13,,2026/1/10 15:37,这是一本值得一读的历史类图书，内容丰富，观点独到。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9787512427000,0,2018-11-26T16:00:00+00:00,后浪出版公司,63.86,57,"历史,中国历史,不一样的,世界通史",不一样的世界通史：冰心、费孝通、吴文藻 经典译制,2026/1/10 15:37,6890
407,368,13,,2026/1/10 15:37,这是一本值得一读的历史类图书，内容丰富，观点独到。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9787852665769,0,2008/1/1,内蒙古人民出版社,82.81,176,"历史,中国历史,不可不知,的历史常",不可不知的历史常识,2026/1/10 15:37,1438
408,369,13,,2026/1/10 15:37,《不可不知的意大利史》为读者提供了关于历史的深入见解和实用指导。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9780973561823,0,2016-11-30T16:00:00+00:00,华中科技大学出版社,97.43,141,"历史,中国历史,不可不知,的意大利",不可不知的意大利史,2026/1/10 15:37,765
409,370,13,,2026/1/10 15:37,本书是汪圣铎 著的经典作品，深入探讨了历史领域的相关问题。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9787844720266,0,2016/3/1,社会科学文献出版社,56.57,195,"历史,中国历史,两宋货币",两宋货币史（修订版）（全2册） (社科文献学术文库),2026/1/10 15:37,8675
410,371,13,,2026/1/10 15:37,这是一本值得一读的历史类图书，内容丰富，观点独到。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9780999445456,0,2014/7/18,生活·读书·新知三联书店,93.63,396,"历史,中国历史,上的那些",中国历史上的那些洋面孔 (轻历史),2026/1/10 15:37,7822
411,372,13,,2026/1/10 15:37,这是一本值得一读的历史类图书，内容丰富，观点独到。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9787688044487,0,2017-01-01 16:00:00+00:00,作家出版社,76.41,866,"历史,中国历史,中国时代",中国时代（全二册）,2026/1/10 15:37,12310
412,373,13,,2026/1/10 15:37,]]>,1,0,1,9787946548888,0,2010/4/1,吉林出版集团有限责任公司,58.88,543,"历史,中国历史,中国民族",中国民族史 (民国学术丛刊),2026/1/10 15:37,2805
413,374,13,,2026/1/10 15:37,本书是李剑农的经典作品，深入探讨了历史领域的相关问题。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9787287734695,0,2006/10/13,上海人民出版社,73.1,182,"历史,中国历史,中国近百,年政治史",中国近百年政治史（1840～1926年） (武汉大学百年名典),2026/1/10 15:37,4845
414,375,13,,2026/1/10 15:37,《二战风云：史上最大规模战争的伤痛》为读者提供了关于历史的深入见解和实用指导。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9787291970292,0,2015/5/1,上海人民出版社,78.9,927,"历史,中国历史,二战风云,史上最大",二战风云：史上最大规模战争的伤痛（全3册） (悦读时光套装),2026/1/10 15:37,11028
415,376,13,,2026/1/10 15:37,这是一本值得一读的历史类图书，内容丰富，观点独到。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9780214923624,0,2017/11/17,上海人民出版社,74.71,814,"历史,中国历史,你一定爱,读的中国",你一定爱读的中国近代史 (大星文化出品，极具影响力的近代史经典！了解近代史，就读蒋廷黻！出版80年，畅销80年！） (作家榜经典文库),2026/1/10 15:37,7914
416,377,13,,2026/1/10 15:37,《全球史是什么》涵盖了历史领域的核心内容，适合相关读者阅读。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9787508685212,0,2018-04-30T15:00:00+00:00,中信出版集团,51.84,1,"历史,中国历史,全球史是,什么",全球史是什么,2026/1/10 15:37,4463
417,378,13,,2026/1/10 15:37,《全球通史》是一本优秀的历史类书籍。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9787186305760,0,2003-08-14T00:00:00+00:00,中华书局,52.38,343,"历史,中国历史,全球通史",全球通史(第七版）,2026/1/10 15:37,2550
418,379,13,,2026/1/10 15:37,这是一本值得一读的历史类图书，内容丰富，观点独到。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9780725631479,0,2013/1/1,上海人民出版社,66.14,278,"历史,中国历史,南京大屠",【精排】南京大屠杀,2026/1/10 15:37,5679
419,380,13,,2026/1/10 15:37,本书是易中天的经典作品，深入探讨了历史领域的相关问题。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9787533943943,0,2016/3/1,浙江文艺出版社,87.76,513,"历史,中国历史,南朝,北朝",南朝，北朝(全新升级版) (易中天中华史 12),2026/1/10 15:37,7736
420,381,13,,2026/1/10 15:37,《历史上的南京之战》是一本优秀的历史类书籍。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9787543963073,0,2014/12/1,江苏人民出版社,94.01,654,"历史,中国历史,历史上的,南京之战",历史上的南京之战(套装共2册) (王洪光战史战例评论系列),2026/1/10 15:37,12328
421,382,13,,2026/1/10 15:37,《历史与反复》为读者提供了关于历史的深入见解和实用指导。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9787475575719,0,2011/1/1,中央编译出版社,96.42,28,"历史,中国历史,历史与反",历史与反复 (柄谷行人文集),2026/1/10 15:37,2040
422,383,13,,2026/1/10 15:37,这是一本值得一读的历史类图书，内容丰富，观点独到。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9780707460360,0,2007/6/1,商务印书馆,92.92,28,"历史,中国历史,历史是什",历史是什么 (汉译世界学术名著丛书),2026/1/10 15:37,4295
423,384,13,,2026/1/10 15:37,《历史的轨迹——二千年教会史》是一本优秀的历史类书籍。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9780878293798,0,2006-03-17T00:00:00+00:00,上海人民出版社,58.1,259,"历史,中国历史,历史的轨,二千年教",历史的轨迹——二千年教会史,2026/1/10 15:37,765
424,385,13,,2026/1/10 15:37,《史记精读》是一本优秀的历史类书籍。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9787317973484,0,2006-02-28T16:00:00+00:00,复旦大学出版社,84.66,213,"历史,中国历史,史记精读",史记精读 (原典精系列),2026/1/10 15:37,3719
425,386,13,,2026/1/10 15:37,《后汉书、三国志研究/20世纪二十四史研究丛书》是一本优秀的历史类书籍。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9780283201374,0,2009/1/1,中国大百科全书出版社,90.96,202,"历史,中国历史,后汉书,三国志研",后汉书、三国志研究(精)/20世纪二十四史研究丛书,2026/1/10 15:37,10076
426,387,13,,2026/1/10 15:37,这是一本值得一读的历史类图书，内容丰富，观点独到。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9787936513640,0,2014/8/8,上海古籍出版社,85.79,360,"历史,中国历史,吕氏春秋",吕氏春秋 (国学典藏),2026/1/10 15:37,7953
427,388,13,,2026/1/10 15:37,"<div><p class=""description"">本合集包含：</p>
<p class=""description"">风雨飘摇<br>群雄逐鹿<br>铁血中原<br>千山残雪<br>力挽狂澜</p></div>",1,0,1,9787600462872,0,2016-04-18 16:00:00+00:00,生活·读书·新知三联书店,73.55,912,"历史,中国历史,唐宋间迷,失的帝国",唐宋间迷失的帝国（套装5册）,2026/1/10 15:37,6655
428,389,13,,2026/1/10 15:37,《国史004：后三国战争史——从北魏分裂至隋灭南陈》是一本优秀的历史类书籍。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9787865558304,0,2018/1/1,中华书局,64.4,276,"历史,中国历史,国史,后三国战",国史004：后三国战争史——从北魏分裂至隋灭南陈,2026/1/10 15:37,804
429,390,13,,2026/1/10 15:37,《国史十六讲》是一本优秀的历史类书籍。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9780936033220,0,2010-11-16T16:00:00+00:00,商务印书馆,74.22,336,"历史,中国历史,国史十六",国史十六讲,2026/1/10 15:37,260
430,390,13,,2026/1/10 15:37,《国史概要》涵盖了历史领域的核心内容，适合相关读者阅读。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9787309071900,0,2010/5/1,复旦大学出版社,94.32,900,"历史,中国历史,国史概要","国史概要(第4版) (普通高等教育“十一五”国家级规划教材,博学·史学系列)",2026/1/10 15:37,6195
431,391,13,,2026/1/10 15:37,本书是司徒雷登 (Stuart J.L.)的经典作品，深入探讨了历史领域的相关问题。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9787816752882,0,2015/7/1,译林出版社,63.84,638,"历史,中国历史,在华五十",在华五十年 (西方视野里的中国),2026/1/10 15:37,4395
432,392,13,,2026/1/10 15:37,本书是弗雷德·斯皮尔的经典作品，深入探讨了历史领域的相关问题。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9787508699134,0,2019-06-30T16:00:00+00:00,中信出版集团,90.59,653,"历史,中国历史,大历史与,人类的未",大历史与人类的未来：修订版（比尔·盖茨、大卫·克里斯蒂安推荐）,2026/1/10 15:37,12122
433,393,13,,2026/1/10 15:37,"《大明王朝(套装共4册)》内容简介：一个放过牛，当过和尚的人建立了这个王朝。明朝，取《易经》中“大明始终”之意，朱元璋，是一个伟大的人物，他干脆利落地灭了元朝，开创了一个新的时代，然而，他的王朝又要马上过去，化作历史的烟尘。这是中国式的王朝兴替，佛家叫轮回，经济学家叫周期，而历史学家，干脆就把它称之为历史周期律。
蒙元的统治日益残暴黑暗，到元顺帝（元惠宗）时期，暴发了韩山童、刘福通、徐寿辉等领导的红巾军起义。朱元璋参加了红巾军，他南征北战。1364年，朱元璋自称为吴王，史称西吴政权。1368年，朱元璋称帝",1,0,1,9787104030454,0,2009-08-15T00:38:05.136000+00:00,中国戏剧出版社,71.53,155,History,大明王朝（全四册）,2026/1/10 15:37,11346
434,394,13,,2026/1/10 15:37,本书是梦溪石的经典作品，深入探讨了历史领域的相关问题。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9780591349778,0,2015/11/1,北京联合出版公司,55.25,728,"历史,中国历史,成化十四",成化十四年：全3册,2026/1/10 15:37,12750
435,395,13,,2026/1/10 15:37,《新宋Ⅲ?燕云5》涵盖了历史领域的核心内容，适合相关读者阅读。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9780500761331,0,2014/2/28,商务印书馆,53.38,673,"历史,中国历史,新宋,燕云",新宋Ⅲ?燕云5（大结局上）,2026/1/10 15:37,515
436,396,13,,2026/1/10 15:37,日本战国史,1,0,1,9780789576323,0,2020-06-18T00:00:00+00:00,COAY.COM,96.89,117,"历史,中国历史,日本战国",日本战国史,2026/1/10 15:37,255
437,397,13,,2026/1/10 15:37,本书是未知的经典作品，深入探讨了历史领域的相关问题。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9787496628145,0,2022-10-23T00:00:00+00:00,商务印书馆,92.02,80,"历史,中国历史,日本近代",日本近代史（文字版）,2026/1/10 15:37,12546
438,380,13,,2026/1/10 15:37,《易中天中华史7：秦并天下》涵盖了历史领域的核心内容，适合相关读者阅读。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9787533939519,0,2014-03-31T16:00:00+00:00,浙江文艺出版社,91.5,162,"历史,中国历史,易中天中,华史",易中天中华史7：秦并天下,2026/1/10 15:37,10223
439,71,13,,2026/1/10 15:37,《未来简史》为读者提供了关于历史的深入见解和实用指导。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9787508672069,0,2016-12-20T16:00:00+00:00,中信出版社,56.65,394,"历史,中国历史,未来简史",未来简史,2026/1/10 15:37,4529
440,398,13,,2026/1/10 15:37,本书是约翰?赫斯特的经典作品，深入探讨了历史领域的相关问题。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9787016688033,0,2010-12-31T16:00:00+00:00,[书语者精品电子书],71.98,780,"历史,中国历史,极简欧洲",极简欧洲史[书语者精品电子书],2026/1/10 15:37,510
441,399,13,,2026/1/10 15:37,《楚史》为读者提供了关于历史的深入见解和实用指导。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9787223829847,0,2010/7/1,中国人民大学出版社,57.68,459,"历史,中国历史,楚史",楚史 (当代中国人文大系),2026/1/10 15:37,4085
442,400,13,,2026/1/10 15:37,本书仅用四十万字简明扼要地概述了中国自原始社会至清朝中英鸦片战争前夕这段历史发展的基本规律，各主要朝代或历史阶段的基本社会情况，主要政治、经济制度，重大事件和主要人物，民族关系，重要文化成就，以及中外文化交流等。全书体例，按社会性质分“编”，“编”下分“章”，再下为“节”、“目”、“子目”，各有标题，一目了然。本书适合普通高等院校、广播电视大学、理工科大学、各类成人高校等的历史课使用，亦适合史学爱好者自修和参考之用。,1,0,1,9780989763580,0,2011-04-08T16:00:00+00:00,epub掌上书苑,67.36,832,"历史,中国历史,简明中国,古代史",简明中国古代史,2026/1/10 15:37,1275
443,401,13,,2026/1/10 15:37,"本书是“细说中国历史丛书”的一种,叙述自宋太祖统一全国至元灭南宋期间的历史,涉及两宋、西夏、辽、金等政权的重要历史和人物。作者以“讲史”的形式,叙述了陈桥兵变、杯酒释兵权、澶渊之盟、靖康之变等重大事件,以及宋太祖、辽太祖、金太祖、宋仁宗、宋宗、岳飞、秦桧、文天祥等重要人物,并对民间传说中的杨家将、包拯、狸猫换太子等进行了历史的阐述,极富知识性与可读性。“细说体”既有生动的故事与真实的历史,又有颇具见地的评点,体例别具风采。",1,0,1,9787143622176,0,2011-01-15T16:00:00+00:00,epub掌上书苑,83.17,386,"历史,中国历史,细说宋朝",细说宋朝,2026/1/10 15:37,1530
444,402,13,,2026/1/10 15:37,1,1,0,1,9787618073309,0,2014/11/1,中国社会科学出版社,55.81,270,"历史,中国历史,美国,新左派",美国"新左派"史学研究,2026/1/10 15:37,3318
445,403,13,,2026/1/10 15:37,《自然史》涵盖了历史领域的核心内容，适合相关读者阅读。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9787544736664,0,2013/3/1,译林出版社,93.88,668,"历史,中国历史,自然史",自然史,2026/1/10 15:37,3575
446,404,13,,2026/1/10 15:37,《西方史学史》涵盖了历史领域的核心内容，适合相关读者阅读。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9780881723588,0,2010/2/1,复旦大学出版社,91.64,823,"历史,中国历史,西方史学","西方史学史(第3版) (普通高等教育十一五国家级规划教材,博学史学系列)",2026/1/10 15:37,5153
447,405,13,,2026/1/10 15:37,本书是安东尼·M.阿里奥托的经典作品，深入探讨了历史领域的相关问题。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9780709998326,0,2010/10/10,商务印书馆,91.81,759,"历史,中国历史,西方科学",西方科学史(第2版),2026/1/10 15:37,1738
448,406,13,,2026/1/10 15:37,《讲给大家的中国历史06：大分裂时代》是一本优秀的历史类书籍。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9787508699615,0,2019-02-28T16:00:00+00:00,中信出版集团,53.15,899,"历史,中国历史,讲给大家,的中国历",讲给大家的中国历史06：大分裂时代,2026/1/10 15:37,770
449,407,13,,2026/1/10 15:37,这是一本值得一读的历史类图书，内容丰富，观点独到。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9787513010618,0,2016/5/1,商务印书馆,57.24,700,"历史,中国历史,资治通鉴",资治通鉴(汇评精注)(套装共6册)（无障碍阅读版，纸质书畅销数百万册！原文精校、疑难注释、译文精准） (中国经典古典名著),2026/1/10 15:37,11897
450,408,13,,2026/1/10 15:37,《近代欧陆民法思想史:十六至十九世纪》涵盖了历史领域的核心内容，适合相关读者阅读。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9787348691962,0,2019/2/2,清华大学出版社,53.98,471,"历史,中国历史,近代欧陆,民法思想",近代欧陆民法思想史:十六至十九世纪 (比较法学丛书),2026/1/10 15:37,1020
451,409,13,,2026/1/10 15:37,本书是张鸣的经典作品，深入探讨了历史领域的相关问题。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9780689044031,0,2016/9/30,中华书局,72.39,786,"历史,中国历史,重说中国,近代史",重说中国近代史（修订版）（畅销50万册的近代史经典全新修订再版！增订2万字，插入30张高清老照片。讲透近代中国所有问题根源的必读经典。吴思、李零、易中天、俞敏洪等各界名人联合推荐！）,2026/1/10 15:37,4052
452,410,13,,2026/1/10 15:37,《野史记》涵盖了历史领域的核心内容，适合相关读者阅读。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9780583525145,0,2016/4/8,商务印书馆,50.13,567,"历史,中国历史,野史记",野史记,2026/1/10 15:37,11778
453,411,13,,2026/1/10 15:37,本书是徐帆的经典作品，深入探讨了历史领域的相关问题。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9787561172405,0,2015-04-30T16:00:00+00:00,中国长安出版社,88.95,429,"历史,中国历史,钢铁抗战,中日装甲",钢铁抗战:中日装甲兵全史(1918-1937),2026/1/10 15:37,2295
454,39,13,,2026/1/10 15:37,《马伯庸笑翻中国简史》为读者提供了关于历史的深入见解和实用指导。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9787495623890,0,2015-05-13 16:00:00+00:00,北京联合出版公司,56.62,101,"历史,中国历史,马伯庸笑,翻中国简",马伯庸笑翻中国简史,2026/1/10 15:37,2619
455,412,13,,2026/1/10 15:37,《魏晋南北朝简史》是一本优秀的历史类书籍。内容全面，分析深入，为读者提供了宝贵的知识和经验。,1,0,1,9780605353510,0,2018/9/29,中华书局,52.48,877,"历史,中国历史,魏晋南北,朝简史",魏晋南北朝简史 (中华书局出品),2026/1/10 15:37,3261
456,86,14,,2026/1/10 15:37,本书是未知作者的经典作品，深入探讨了小说领域的相关问题。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9787031339620,0,2019,上海译文出版社,81.64,638,"小说,文学,作者,唐家三少",-《斗罗大陆II绝世唐门》（校对版全本）作者：唐家三少,2026/1/10 15:37,12626
457,397,14,,2026/1/10 15:37,《Beauty and The Beast》为读者提供了关于小说的深入见解和实用指导。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9787734596693,0,0101-01-01 00:00:00+00:00,北京十月文艺出版社,89.07,953,"小说,文学",Beauty and The Beast(美女与野兽),2026/1/10 15:37,258
458,413,14,,2026/1/10 15:37,《Fate第20卷》涵盖了小说领域的核心内容，适合相关读者阅读。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,ISBN,0,2012,Publisher,99.36,525,"小说,文学",Fate第20卷,2026/1/10 15:37,500
459,414,14,,2026/1/10 15:37,这是一本值得一读的小说类图书，内容丰富，观点独到。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9780543697977,0,2018-01-07T16:00:00+00:00,上海译文出版社,68.12,618,"小说,文学,從零開始,的異世界",Re：從零開始的異世界生活 短篇集1,2026/1/10 15:37,510
460,415,14,,2026/1/10 15:37,《The Dark Forest》是一本优秀的小说类书籍。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9781784971588,0,2015/8/11,Head of Zeus,55,163,"小说,文学",The Dark Forest (The Three-Body Problem),2026/1/10 15:37,5464
461,416,14,,2026/1/10 15:37,《3作者：观棋》为读者提供了关于小说的深入见解和实用指导。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9780217101280,0,2018/5/28,Unknown,56.9,686,"小说,文学,作者,观棋",《万古仙穹》3（校对版全本）作者：观棋,2026/1/10 15:37,255
462,417,14,,2026/1/10 15:37,《》涵盖了小说领域的核心内容，适合相关读者阅读。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9787134541602,0,2019-03-14T16:00:00+00:00,上海人民出版社,69.39,321,"小说,文学",《二哈和他的白猫师尊》,2026/1/10 15:37,6630
463,418,14,,2026/1/10 15:37,本书是动漫堂的经典作品，深入探讨了小说领域的相关问题。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9787322479101,0,2017/7/1,上海译文出版社,87.74,14,"小说,文学,一人之下",一人之下 6,2026/1/10 15:37,263
464,419,14,,2026/1/10 15:37,这是一本值得一读的小说类图书，内容丰富，观点独到。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9787744706184,0,2019/4/27,volmoe.com,79.27,102,"小说,文学,一拳超人",一拳超人 - 第17卷,2026/1/10 15:37,191
465,420,14,,2026/1/10 15:37,"Articles in this issue: 
作者简介

前言

第一手札

第二手札

第三手札

后记",1,0,1,9787413476277,0,2013-03-12T06:51:44.916115+00:00,calibre,79.81,557,"小说,文学,人间失格,太宰治",人间失格 - 太宰治,2026/1/10 15:37,1845
466,421,14,,2026/1/10 15:37,这是一本值得一读的小说类图书，内容丰富，观点独到。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9780027959797,0,0101-01-01 00:00:00+00:00,译林出版社,72.45,578,"小说,文学,六爻",六爻,2026/1/10 15:37,12517
467,422,14,,2026/1/10 15:37,这是一本值得一读的小说类图书，内容丰富，观点独到。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9787597841390,0,2013-07-09T16:00:00+00:00,上海译文出版社,86.79,299,"小说,文学,凡人修仙,传卷",凡人修仙传卷9 - 灵界白族,2026/1/10 15:37,5355
468,423,14,,2026/1/10 15:37,《刺客信条：末裔官方重磅打造全新系列小说！“万磁王”迈克尔?法斯宾德主演同名大电影于2月24日全国同步热映！ ）》涵盖了小说领域的核心内容，适合相关读者阅读。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9787547040918,0,2017-02-28T16:00:00+00:00,译林出版社,57.87,159,"小说,文学,刺客信条,末裔官方",刺客信条：末裔（抢鲜试读本）（自由之跃，刺客重生，经典游戏《刺客信条》官方重磅打造全新系列小说！“万磁王”迈克尔?法斯宾德主演同名大电影于2月24日全国同步热映！ ）,2026/1/10 15:37,617
469,424,14,,2026/1/10 15:37,《君临天下之公主心计系列》为读者提供了关于小说的深入见解和实用指导。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9780188223909,0,2016/9/27,湖北今古传奇数字新媒体有限公司,69.83,503,"小说,文学,君临天下,之公主心",君临天下之公主心计系列（套装书全5册） (原创网络小说系列),2026/1/10 15:37,2707
470,425,14,,2026/1/10 15:37,《哈利·波特终极典藏版》是一本优秀的小说类书籍。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9780922376628,0,2017/2/15,人民文学出版社,79.27,939,"小说,文学,哈利,波特终极",【精排】哈利·波特终极典藏版,2026/1/10 15:37,10561
471,426,14,,2026/1/10 15:37,"<p class=""description"">等待10年，《哈利波特》精采完結篇！<br>英文版首賣第一天銷量即超過1,100萬本！<br>亞馬遜網路書店再創220萬本預購空前紀錄！<br>《哈利波特》全系列銷售突破3億5千萬部！<br>中文版銷售突破590萬部！<br>年滿十七歲的哈利即將失去母親的保護咒，<br>鳳凰會利用「七個波特」戰術來分散食死人的注意，<br>但真正的哈利還是被發現了！<br>哈利是否能逃過「那個人」的魔掌？<br>阿不思?博知維?巫服利?布萊恩?鄧不利多最後的遺囑<br>將我的",1,0,1,9789573323570,0,2007-12-14T16:00:00+00:00,皇冠文化出版公司,59.57,419,"小说,文学,哈利波特,死神的聖",哈利波特7：死神的聖物,2026/1/10 15:37,9945
472,427,14,,2026/1/10 15:37,《哑舍1-4》涵盖了小说领域的核心内容，适合相关读者阅读。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9780552397604,0,2017/1/21,作家出版社,91.06,716,"小说,文学,哑舍",哑舍1-4,2026/1/10 15:37,255
473,427,14,,2026/1/10 15:37,"<div style=""text-indent: 28px; widows: 1;""><font color=""#333333"" face=""arial, 宋体, sans-serif""><span style=""font-size: 14px; line-height: 24px;"">《哑舍》是玄色小说作品，已出版6部。哑舍里的古物，每一件都有着自己的故事，承载了许多年，无人倾听，因为，它们都不会说话。默然等待千年，只为再次相遇。古物背后的历史，历史背后的人生。它们在岁月中浸染了成百上千年，每一件，都凝",1,0,1,9787549204007,0,2016-07-14 16:00:00+00:00,长江出版社&湖南少年儿童出版社,61.89,885,"小说,文学,哑舍,玄色",哑舍——玄色,2026/1/10 15:37,11563
474,86,14,,2026/1/10 15:37,《唐家三少-终极斗罗》涵盖了小说领域的核心内容，适合相关读者阅读。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9780182463478,0,2019,上海译文出版社,58.54,63,"小说,文学,唐家三少,终极斗罗",唐家三少-终极斗罗,2026/1/10 15:37,8160
475,428,14,,2026/1/10 15:37,这是一本值得一读的小说类图书，内容丰富，观点独到。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9787567891377,0,2019-09-14T16:00:00+00:00,上海译文出版社,91.05,40,"小说,文学,天才基本",天才基本法,2026/1/10 15:37,12750
476,429,14,,2026/1/10 15:37,本书是奥尔加·托卡尔丘克的经典作品，深入探讨了小说领域的相关问题。文笔优美，情节引人入胜，是一部不可多得的文学作品。,1,0,1,9780828796745,0,2018/11/8,后浪出版公司,55.92,10,"小说,文学,奥尔加魔,幻小说集",奥尔加魔幻小说集（魔幻诡谲的故事织起破碎的现实。《白天的房子，夜晚的房子》《太古和其他的时间》共二册。）,2026/1/10 15:37,11925
477,430,14,,2026/1/10 15:37,<p class="description">一粒尘可填海，一根草斩尽日月星辰，弹指间天翻地覆。<br>群雄并起，万族林立，诸圣争霸，乱天动地。<br>问苍茫大地，谁主沉浮？！<br>一个少年从大荒中走出，一切从这里开始……</p>,1,0,1,9780080838310,0,2016-08-04T16:00:00+00:00,epub掌上书苑,58.61,943,"小说,文学,完美世界",完美世界,2026/1/10 15:37,12500
